task_name,try_times,action_lib_num,condition_lib_num,expanded_num,act_num,success_or_not
task4,1,7,8,122,10,True
task4,2,7,8,106,11,True
task4,3,7,8,105,0,False
task4,4,7,8,122,10,True
task4,5,6,8,29,0,False
task4,6,7,8,122,10,True
task4,7,7,8,55,0,False
task4,8,7,8,100,0,False
task4,9,7,8,122,10,True
task4,10,7,8,98,11,True
