task_name,try_times,action_lib_num,condition_lib_num,expanded_num,act_num,success_or_not
task2,1,5.0,7.0,10.0,5.0,True
task2,2,5.0,7.0,10.0,5.0,True
task2,3,5.0,7.0,10.0,5.0,True
task2,4,5.0,7.0,10.0,5.0,True
task2,5,5.0,7.0,10.0,5.0,True
task2,6,5.0,7.0,10.0,5.0,True
task2,7,5.0,7.0,10.0,5.0,True
task2,8,5.0,7.0,10.0,5.0,True
task2,9,5.0,7.0,1.0,0.0,False
task2,10,5.0,7.0,10.0,5.0,True
task2,-1,5.0,7.0,9.1,4.5,True
