task_name,try_times,action_lib_num,condition_lib_num,expanded_num,act_num,success_or_not
task5,1,4.0,6.0,-1.0,-1.0,False
task5,2,4.0,4.0,-1.0,-1.0,False
task5,3,5.0,5.0,-1.0,-1.0,False
task5,4,4.0,7.0,47.0,0.0,False
task5,5,4.0,6.0,-1.0,-1.0,False
task5,6,6.0,7.0,186.0,0.0,False
task5,7,7.0,8.0,186.0,0.0,False
task5,8,5.0,4.0,-1.0,-1.0,False
task5,9,5.0,4.0,-1.0,-1.0,False
task5,10,4.0,4.0,-1.0,-1.0,False
task5,-1,4.8,5.5,41.2,-0.7,False
