task_name,try_times,action_lib_num,condition_lib_num,expanded_num,act_num,success_or_not
task4,1,6.0,7.0,87.0,0.0,False
task4,2,7.0,8.0,-1.0,-1.0,False
task4,3,6.0,7.0,107.0,8.0,True
task4,4,7.0,8.0,145.0,0.0,False
task4,5,6.0,7.0,109.0,0.0,False
task4,6,7.0,8.0,145.0,0.0,False
task4,7,7.0,8.0,145.0,0.0,False
task4,8,7.0,8.0,-1.0,-1.0,False
task4,9,6.0,7.0,87.0,0.0,False
task4,10,7.0,8.0,-1.0,-1.0,False
task4,-1,6.6,7.6,82.2,0.5,False
