task_name,try_times,action_lib_num,condition_lib_num,expanded_num,act_num,success_or_not
task3,1,5.0,6.0,9.0,4.0,True
task3,2,5.0,6.0,3.0,0.0,False
task3,3,4.0,4.0,5.0,2.0,True
task3,4,4.0,4.0,9.0,4.0,True
task3,5,4.0,6.0,9.0,4.0,True
task3,6,4.0,6.0,9.0,4.0,True
task3,7,4.0,6.0,9.0,4.0,True
task3,8,5.0,6.0,9.0,4.0,True
task3,9,4.0,4.0,9.0,4.0,True
task3,10,4.0,4.0,9.0,4.0,True
task3,-1,4.222222222222222,5.111111111111111,8.555555555555555,3.7777777777777777,True
