task_name,try_times,action_lib_num,condition_lib_num,expanded_num,act_num,success_or_not
task1,1,4.0,5.0,7.0,4.0,True
task1,2,4.0,5.0,7.0,4.0,True
task1,3,4.0,5.0,5.0,4.0,True
task1,4,4.0,5.0,7.0,4.0,True
task1,5,4.0,5.0,7.0,4.0,True
task1,6,4.0,5.0,5.0,4.0,True
task1,7,4.0,5.0,7.0,4.0,True
task1,8,4.0,5.0,7.0,4.0,True
task1,9,4.0,5.0,7.0,4.0,True
task1,10,4.0,5.0,5.0,4.0,True
task1,-1,4.0,5.0,6.4,4.0,True
