task_name,try_times,action_lib_num,condition_lib_num,expanded_num,act_num,success_or_not
task4,1,5.0,6.0,90.0,0.0,False
task4,2,5.0,6.0,90.0,0.0,False
task4,3,5.0,6.0,4886.0,10.0,True
task4,4,5.0,6.0,4886.0,10.0,True
task4,5,5.0,6.0,90.0,0.0,False
task4,6,5.0,6.0,4886.0,10.0,True
task4,7,5.0,6.0,90.0,0.0,False
task4,8,5.0,6.0,90.0,0.0,False
task4,9,5.0,6.0,4886.0,10.0,True
task4,10,5.0,6.0,-1.0,-1.0,False
task4,-1,5.0,6.0,4886.0,10.0,False
