task_name,try_times,action_lib_num,condition_lib_num,expanded_num,act_num,success_or_not
task2,1,5.0,6.0,9.0,4.0,True
task2,2,5.0,6.0,9.0,4.0,True
task2,3,5.0,6.0,9.0,4.0,True
task2,4,5.0,6.0,9.0,4.0,True
task2,5,5.0,6.0,3.0,0.0,False
task2,6,4.0,6.0,5.0,2.0,True
task2,7,3.0,5.0,5.0,0.0,False
task2,8,5.0,6.0,9.0,4.0,True
task2,9,4.0,6.0,9.0,4.0,True
task2,10,5.0,6.0,9.0,4.0,True
task2,-1,4.75,6.0,8.5,3.75,True
