task_name,try_times,action_lib_num,condition_lib_num,expanded_num,act_num,success_or_not
task2,1,4.0,5.0,5.0,4.0,True
task2,2,4.0,5.0,5.0,4.0,True
task2,3,4.0,5.0,1.0,0.0,False
task2,4,4.0,5.0,5.0,4.0,True
task2,5,4.0,5.0,11.0,4.0,True
task2,6,4.0,5.0,1.0,0.0,False
task2,7,5.0,7.0,10.0,5.0,True
task2,8,4.0,5.0,1.0,0.0,False
task2,9,5.0,7.0,10.0,5.0,True
task2,10,5.0,7.0,10.0,5.0,True
task2,-1,4.0,5.0,4.4,2.8,True
