task_name,try_times,action_lib_num,condition_lib_num,expanded_num,act_num,success_or_not
task3,1,4.0,5.0,5.0,4.0,True
task3,2,4.0,5.0,5.0,4.0,True
task3,3,4.0,5.0,5.0,4.0,True
task3,4,5.0,7.0,10.0,5.0,True
task3,5,5.0,7.0,10.0,5.0,True
task3,6,5.0,7.0,10.0,5.0,True
task3,7,5.0,7.0,10.0,5.0,True
task3,8,5.0,7.0,10.0,5.0,True
task3,9,5.0,7.0,10.0,5.0,True
task3,10,4.0,5.0,5.0,4.0,True
task3,-1,4.6,6.2,8.0,4.6,True
