task_name,try_times,action_lib_num,condition_lib_num,expanded_num,act_num,success_or_not
task1,1,4.0,9.0,5.0,4.0,True
task1,2,4.0,5.0,4.0,0.0,False
task1,3,4.0,5.0,4.0,0.0,False
task1,4,4.0,6.0,-1.0,-1.0,False
task1,5,4.0,5.0,5.0,4.0,True
task1,6,4.0,5.0,5.0,4.0,True
task1,7,3.0,9.0,1.0,0.0,False
task1,8,4.0,9.0,5.0,4.0,True
task1,9,3.0,9.0,3.0,0.0,False
task1,10,4.0,5.0,5.0,4.0,True
task1,-1,4.0,6.6,5.0,4.0,True
